model,simID,status,reg.of.origin,w,alpha,beta,sigma_E,carry.cap,energy.gradient,max.K,num.of.bins,max.time,max.richness,replicate,disturb_frequency,temperate_disturb_intensity,tropical_disturb_intensity,specn.gradient,specn.factor,gamma,scenario,env,nic,dis,mut,tim
hs,4492,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,28,0,0,0,on,10,0.1,,,,,,
hs,4493,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,29,0,0,0,on,10,0.1,,,,,,
hs,4494,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,30,0,0,0,on,10,0.1,,,,,,
hs,4495,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,31,0,0,0,on,10,0.1,,,,,,
hs,4496,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,32,0,0,0,on,10,0.1,,,,,,
hs,4497,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,33,0,0,0,on,10,0.1,,,,,,
hs,4498,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,34,0,0,0,on,10,0.1,,,,,,
hs,4499,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,35,0,0,0,on,10,0.1,,,,,,
hs,4500,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,36,0,0,0,on,10,0.1,,,,,,
hs,4501,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,37,0,0,0,on,10,0.1,,,,,,
hs,4502,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,38,0,0,0,on,10,0.1,,,,,,
hs,4503,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,39,0,0,0,on,10,0.1,,,,,,
hs,4504,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,40,0,0,0,on,10,0.1,,,,,,
hs,4505,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,41,0,0,0,on,10,0.1,,,,,,
hs,4506,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,42,0,0,0,on,10,0.1,,,,,,
hs,4507,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,43,0,0,0,on,10,0.1,,,,,,
hs,4508,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,44,0,0,0,on,10,0.1,,,,,,
hs,4509,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,45,0,0,0,on,10,0.1,,,,,,
hs,4510,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,46,0,0,0,on,10,0.1,,,,,,
hs,4511,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,47,0,0,0,on,10,0.1,,,,,,
hs,4512,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,48,0,0,0,on,10,0.1,,,,,,
hs,4513,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,49,0,0,0,on,10,0.1,,,,,,
hs,4514,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,50,0,0,0,on,10,0.1,,,,,,
hs,4515,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,51,0,0,0,on,10,0.1,,,,,,
hs,4516,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,52,0,0,0,on,10,0.1,,,,,,
hs,4517,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,53,0,0,0,on,10,0.1,,,,,,
hs,4518,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,54,0,0,0,on,10,0.1,,,,,,
hs,4519,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,55,0,0,0,on,10,0.1,,,,,,
hs,4520,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,56,0,0,0,on,10,0.1,,,,,,
hs,4521,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,57,0,0,0,on,10,0.1,,,,,,
hs,4522,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,58,0,0,0,on,10,0.1,,,,,,
hs,4523,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,59,0,0,0,on,10,0.1,,,,,,
hs,4524,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,60,0,0,0,on,10,0.1,,,,,,
hs,4525,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,61,0,0,0,on,10,0.1,,,,,,
hs,4526,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,62,0,0,0,on,10,0.1,,,,,,
hs,4527,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,63,0,0,0,on,10,0.1,,,,,,
hs,4528,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,64,0,0,0,on,10,0.1,,,,,,
hs,4529,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,65,0,0,0,on,10,0.1,,,,,,
hs,4530,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,66,0,0,0,on,10,0.1,,,,,,
hs,4531,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,67,0,0,0,on,10,0.1,,,,,,
hs,4532,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,68,0,0,0,on,10,0.1,,,,,,
hs,4533,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,69,0,0,0,on,10,0.1,,,,,,
hs,4534,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,70,0,0,0,on,10,0.1,,,,,,
hs,4535,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,71,0,0,0,on,10,0.1,,,,,,
hs,4536,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,72,0,0,0,on,10,0.1,,,,,,
hs,4537,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,73,0,0,0,on,10,0.1,,,,,,
hs,4538,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,74,0,0,0,on,10,0.1,,,,,,
hs,4539,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,75,0,0,0,on,10,0.1,,,,,,
hs,4540,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,76,0,0,0,on,10,0.1,,,,,,
hs,4541,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,77,0,0,0,on,10,0.1,,,,,,
hs,4542,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,78,0,0,0,on,10,0.1,,,,,,
hs,4543,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,79,0,0,0,on,10,0.1,,,,,,
hs,4544,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,80,0,0,0,on,10,0.1,,,,,,
hs,4545,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,81,0,0,0,on,10,0.1,,,,,,
hs,4546,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,82,0,0,0,on,10,0.1,,,,,,
hs,4547,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,83,0,0,0,on,10,0.1,,,,,,
hs,4548,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,84,0,0,0,on,10,0.1,,,,,,
hs,4549,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,85,0,0,0,on,10,0.1,,,,,,
hs,4550,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,86,0,0,0,on,10,0.1,,,,,,
hs,4551,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,87,0,0,0,on,10,0.1,,,,,,
hs,4552,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,88,0,0,0,on,10,0.1,,,,,,
hs,4553,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,89,0,0,0,on,10,0.1,,,,,,
hs,4554,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,90,0,0,0,on,10,0.1,,,,,,
hs,4555,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,91,0,0,0,on,10,0.1,,,,,,
hs,4556,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,92,0,0,0,on,10,0.1,,,,,,
hs,4557,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,93,0,0,0,on,10,0.1,,,,,,
hs,4558,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,94,0,0,0,on,10,0.1,,,,,,
hs,4559,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,95,0,0,0,on,10,0.1,,,,,,
hs,4560,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,96,0,0,0,on,10,0.1,,,,,,
hs,4561,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,97,0,0,0,on,10,0.1,,,,,,
hs,4562,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,98,0,0,0,on,10,0.1,,,,,,
hs,4563,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,99,0,0,0,on,10,0.1,,,,,,
hs,4564,completed,temperate,3,1.00E-06,1.00E-04,1,off,off,40000,11,30000,10000,100,0,0,0,on,10,0.1,,,,,,
hs,4565,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,1,0,0,0,on,10,0.1,S,high,high,med,med,high
hs,4566,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,2,0,0,0,on,10,0.1,S,high,high,med,med,high
hs,4567,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,3,0,0,0,on,10,0.1,S,high,high,med,med,high
hs,4568,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,4,0,0,0,on,10,0.1,S,high,high,med,med,high
hs,4569,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,5,0,0,0,on,10,0.1,S,high,high,med,med,high
hs,4570,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,6,0,0,0,on,10,0.1,S,high,high,med,med,high
hs,4571,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,7,0,0,0,on,10,0.1,S,high,high,med,med,high
hs,4572,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,8,0,0,0,on,10,0.1,S,high,high,med,med,high
hs,4573,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,9,0,0,0,on,10,0.1,S,high,high,med,med,high
hs,4574,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,10,0,0,0,on,10,0.1,S,high,high,med,med,high
hs,4575,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,11,0,0,0,on,10,0.1,,,,,,
hs,4576,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,12,0,0,0,on,10,0.1,,,,,,
hs,4577,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,13,0,0,0,on,10,0.1,,,,,,
hs,4578,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,14,0,0,0,on,10,0.1,,,,,,
hs,4579,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,15,0,0,0,on,10,0.1,,,,,,
hs,4580,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,16,0,0,0,on,10,0.1,,,,,,
hs,4581,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,17,0,0,0,on,10,0.1,,,,,,
hs,4582,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,18,0,0,0,on,10,0.1,,,,,,
hs,4583,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,19,0,0,0,on,10,0.1,,,,,,
hs,4584,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,20,0,0,0,on,10,0.1,,,,,,
hs,4585,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,21,0,0,0,on,10,0.1,,,,,,
hs,4586,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,22,0,0,0,on,10,0.1,,,,,,
hs,4587,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,23,0,0,0,on,10,0.1,,,,,,
hs,4588,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,24,0,0,0,on,10,0.1,,,,,,
hs,4589,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,25,0,0,0,on,10,0.1,,,,,,
hs,4590,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,26,0,0,0,on,10,0.1,,,,,,
hs,4591,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,27,0,0,0,on,10,0.1,,,,,,
hs,4592,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,28,0,0,0,on,10,0.1,,,,,,
hs,4593,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,29,0,0,0,on,10,0.1,,,,,,
hs,4594,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,30,0,0,0,on,10,0.1,,,,,,
hs,4595,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,31,0,0,0,on,10,0.1,,,,,,
hs,4596,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,32,0,0,0,on,10,0.1,,,,,,
hs,4597,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,33,0,0,0,on,10,0.1,,,,,,
hs,4598,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,34,0,0,0,on,10,0.1,,,,,,
hs,4599,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,35,0,0,0,on,10,0.1,,,,,,
hs,4600,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,36,0,0,0,on,10,0.1,,,,,,
hs,4601,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,37,0,0,0,on,10,0.1,,,,,,
hs,4602,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,38,0,0,0,on,10,0.1,,,,,,
hs,4603,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,39,0,0,0,on,10,0.1,,,,,,
hs,4604,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,40,0,0,0,on,10,0.1,,,,,,
hs,4605,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,41,0,0,0,on,10,0.1,,,,,,
hs,4606,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,42,0,0,0,on,10,0.1,,,,,,
hs,4607,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,43,0,0,0,on,10,0.1,,,,,,
hs,4608,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,44,0,0,0,on,10,0.1,,,,,,
hs,4609,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,45,0,0,0,on,10,0.1,,,,,,
hs,4610,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,46,0,0,0,on,10,0.1,,,,,,
hs,4611,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,47,0,0,0,on,10,0.1,,,,,,
hs,4612,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,48,0,0,0,on,10,0.1,,,,,,
hs,4613,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,49,0,0,0,on,10,0.1,,,,,,
hs,4614,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,50,0,0,0,on,10,0.1,,,,,,
hs,4615,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,51,0,0,0,on,10,0.1,,,,,,
hs,4616,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,52,0,0,0,on,10,0.1,,,,,,
hs,4617,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,53,0,0,0,on,10,0.1,,,,,,
hs,4618,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,54,0,0,0,on,10,0.1,,,,,,
hs,4619,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,55,0,0,0,on,10,0.1,,,,,,
hs,4620,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,56,0,0,0,on,10,0.1,,,,,,
hs,4621,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,57,0,0,0,on,10,0.1,,,,,,
hs,4622,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,58,0,0,0,on,10,0.1,,,,,,
hs,4623,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,59,0,0,0,on,10,0.1,,,,,,
hs,4624,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,60,0,0,0,on,10,0.1,,,,,,
hs,4625,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,61,0,0,0,on,10,0.1,,,,,,
hs,4626,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,62,0,0,0,on,10,0.1,,,,,,
hs,4627,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,63,0,0,0,on,10,0.1,,,,,,
hs,4628,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,64,0,0,0,on,10,0.1,,,,,,
hs,4629,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,65,0,0,0,on,10,0.1,,,,,,
hs,4630,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,66,0,0,0,on,10,0.1,,,,,,
hs,4631,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,67,0,0,0,on,10,0.1,,,,,,
hs,4632,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,68,0,0,0,on,10,0.1,,,,,,
hs,4633,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,69,0,0,0,on,10,0.1,,,,,,
hs,4634,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,70,0,0,0,on,10,0.1,,,,,,
hs,4635,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,71,0,0,0,on,10,0.1,,,,,,
hs,4636,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,72,0,0,0,on,10,0.1,,,,,,
hs,4637,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,73,0,0,0,on,10,0.1,,,,,,
hs,4638,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,74,0,0,0,on,10,0.1,,,,,,
hs,4639,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,75,0,0,0,on,10,0.1,,,,,,
hs,4640,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,76,0,0,0,on,10,0.1,,,,,,
hs,4641,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,77,0,0,0,on,10,0.1,,,,,,
hs,4642,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,78,0,0,0,on,10,0.1,,,,,,
hs,4643,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,79,0,0,0,on,10,0.1,,,,,,
hs,4644,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,80,0,0,0,on,10,0.1,,,,,,
hs,4645,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,81,0,0,0,on,10,0.1,,,,,,
hs,4646,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,82,0,0,0,on,10,0.1,,,,,,
hs,4647,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,83,0,0,0,on,10,0.1,,,,,,
hs,4648,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,84,0,0,0,on,10,0.1,,,,,,
hs,4649,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,85,0,0,0,on,10,0.1,,,,,,
hs,4650,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,86,0,0,0,on,10,0.1,,,,,,
hs,4651,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,87,0,0,0,on,10,0.1,,,,,,
hs,4652,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,88,0,0,0,on,10,0.1,,,,,,
hs,4653,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,89,0,0,0,on,10,0.1,,,,,,
hs,4654,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,90,0,0,0,on,10,0.1,,,,,,
hs,4655,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,91,0,0,0,on,10,0.1,,,,,,
hs,4656,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,92,0,0,0,on,10,0.1,,,,,,
hs,4657,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,93,0,0,0,on,10,0.1,,,,,,
hs,4658,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,94,0,0,0,on,10,0.1,,,,,,
hs,4659,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,95,0,0,0,on,10,0.1,,,,,,
hs,4660,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,96,0,0,0,on,10,0.1,,,,,,
hs,4661,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,97,0,0,0,on,10,0.1,,,,,,
hs,4662,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,98,0,0,0,on,10,0.1,,,,,,
hs,4663,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,99,0,0,0,on,10,0.1,,,,,,
hs,4664,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,100,0,0,0,on,10,0.1,,,,,,
hs,4665,completed,temperate,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,1,0,0,0,on,10,0.1,,,,,,
hs,4666,completed,temperate,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,2,0,0,0,on,10,0.1,,,,,,
hs,4667,completed,temperate,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,3,0,0,0,on,10,0.1,,,,,,
hs,4668,completed,temperate,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,4,0,0,0,on,10,0.1,,,,,,
hs,4669,completed,temperate,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,5,0,0,0,on,10,0.1,,,,,,
hs,4670,completed,temperate,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,6,0,0,0,on,10,0.1,,,,,,
hs,4671,completed,temperate,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,7,0,0,0,on,10,0.1,,,,,,
hs,4672,completed,temperate,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,8,0,0,0,on,10,0.1,,,,,,
hs,4673,completed,temperate,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,9,0,0,0,on,10,0.1,,,,,,
hs,4674,completed,temperate,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,10,0,0,0,on,10,0.1,,,,,,
hs,4675,completed,temperate,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,11,0,0,0,on,10,0.1,,,,,,
hs,4676,completed,temperate,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,12,0,0,0,on,10,0.1,,,,,,
hs,4677,completed,temperate,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,13,0,0,0,on,10,0.1,,,,,,
hs,4678,completed,temperate,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,14,0,0,0,on,10,0.1,,,,,,
hs,4679,completed,temperate,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,15,0,0,0,on,10,0.1,,,,,,
hs,4680,completed,temperate,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,16,0,0,0,on,10,0.1,,,,,,
hs,4681,completed,temperate,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,17,0,0,0,on,10,0.1,,,,,,
hs,4682,completed,temperate,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,18,0,0,0,on,10,0.1,,,,,,
hs,4683,completed,temperate,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,19,0,0,0,on,10,0.1,,,,,,
hs,4684,completed,temperate,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,20,0,0,0,on,10,0.1,,,,,,
hs,4685,completed,temperate,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,21,0,0,0,on,10,0.1,,,,,,
hs,4686,completed,temperate,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,22,0,0,0,on,10,0.1,,,,,,
hs,4687,completed,temperate,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,23,0,0,0,on,10,0.1,,,,,,
hs,4688,completed,temperate,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,24,0,0,0,on,10,0.1,,,,,,
hs,4689,completed,temperate,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,25,0,0,0,on,10,0.1,,,,,,
hs,4690,completed,temperate,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,26,0,0,0,on,10,0.1,,,,,,
hs,4691,completed,temperate,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,27,0,0,0,on,10,0.1,,,,,,
hs,4692,completed,temperate,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,28,0,0,0,on,10,0.1,,,,,,
hs,4693,completed,temperate,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,29,0,0,0,on,10,0.1,,,,,,
hs,4694,completed,temperate,3,1.00E-06,1.00E-04,1,on,off,22000,11,30000,10000,30,0,0,0,on,10,0.1,,,,,,
